search_keyword,search_country,id,title,company,location,category,contract_type,contract_time,salary_min,salary_max,salary_is_predicted,created,description,is_ai_related,salary_avg,created_date,currency,country_name
automation,us,5825271551,Accounts Payable Automation Support Specialist,NextStep Recruiting,"Dallas, Texas",IT Jobs,,,45929.78,45929.78,1,2026-08-01 23:14:55+00:00,"Job Description Job Description NextStep Recruiting is partnering with a client in Coppell, TX! Our client is seeking an Automation Support Specialist on a direct-hire basis. Responsibilities: Provide functional support to clients by troubleshooting issues, documenting requests, and ensuring timely and effective resolution. Collaborate cross-functionally with Sales, Project, R&D, and IT teams to improve client satisfaction, product performance, and overall service delivery. Assist clients with …",True,45929.78,2026-08-01,USD,United States
automation,us,5844988347,Facilities Automation Technician,"*US AMR-Jones Lang LaSalle Americas, Inc.","Pataskala, Licking County",Engineering Jobs,contract,full_time,70844.62,70844.62,1,2026-08-17 03:56:03+00:00,"JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. We are committed to hiring the best, most talented people and empowering them to thrive, grow meaningful careers and to find a place where they belong. Whether you’ve got deep experience in commercial real estate, skilled trades or technology, or you’re looking to apply your relevant experience to a new …",True,70844.62,2026-08-17,USD,United States
automation,us,5835427181,Automation and Controls Technician,"*US AMR-Jones Lang LaSalle Americas, Inc.","La Mesa, San Diego County",Engineering Jobs,contract,full_time,91928.84,91928.84,1,2026-08-10 05:01:25+00:00,"JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. We are committed to hiring the best, most talented people and empowering them to thrive, grow meaningful careers and to find a place where they belong. Whether you’ve got deep experience in commercial real estate, skilled trades or technology, or you’re looking to apply your relevant experience to a new …",True,91928.84,2026-08-10,USD,United States
automation,us,5827380512,Automation and Controls Technician,"*US AMR-Jones Lang LaSalle Americas, Inc.","North Palm Beach, Palm Beach County",Trade & Construction Jobs,contract,part_time,74383.08,74383.08,1,2026-08-04 00:25:58+00:00,"JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. We are committed to hiring the best, most talented people and empowering them to thrive, grow meaningful careers and to find a place where they belong. Whether you’ve got deep experience in commercial real estate, skilled trades or technology, or you’re looking to apply your relevant experience to a new …",True,74383.08,2026-08-04,USD,United States
automation,us,5827380527,Automation and Controls Technician,"*US AMR-Jones Lang LaSalle Americas, Inc.","New Hope, Hennepin County",Engineering Jobs,contract,full_time,74968.48,74968.48,1,2026-08-04 00:25:58+00:00,"JLL empowers you to shape a brighter way . Our people at JLL are shaping the future of real estate for a better world by combining world class services, advisory and technology for our clients. We are committed to hiring the best, most talented people and empowering them to thrive, grow meaningful careers and to find a place where they belong. Whether you’ve got deep experience in commercial real estate, skilled trades or technology, or you’re looking to apply your relevant experience to a new …",True,74968.48,2026-08-04,USD,United States
automation,us,5825551364,Automation Technician,Yaskawa,"Miamisburg, Montgomery County",Engineering Jobs,,,70000.0,90000.0,0,2026-08-02 05:30:00+00:00,"Yaskawa America Inc. is seeking a skilled Automation Technician to join our dynamic team in the Technical & Maintenance department. This role is crucial in maintaining and enhancing our automation solutions, encompassing robotics and motion control systems. The technician will play a vital role in ensuring the operational integrity and innovation of our automation processes, aligning with our commitment to improve efficiency and effectiveness across global industries. Install, maintain, and rep…",True,80000.0,2026-08-02,USD,United States
automation,us,5836572123,Sr. Automation Analyst,Kohler,"Sheridan, Grant County",Accounting & Finance Jobs,,,89812.07,89812.07,1,2026-08-11 06:15:21+00:00,"Job Description Sr. Automation Analyst \n Work Mode: Onsite \n \n Location: Onsite – Sheridan, AR \n Opportunity \n Responsible for engineering projects including design, specification, and implementation of new and existing manufacturing equipment. \n Responsibilities will also include other engineering related work as assigned by the Manager of Manufacturing Engineering Automation. \n Specific Responsibilities \n \n Troubleshoot and maintain custom electromechanical equipment, automated work …",True,89812.07,2026-08-11,USD,United States
automation,us,5825996625,Senior Automation Engineer,Powell Industries,"Trammells, Harris County",IT Jobs,,,125000.0,165000.0,0,2026-08-02 17:24:35+00:00,"Powell Industries, a leader in tech solutions, seeks a Senior Automation Engineer to design, build, and optimize robust automation frameworks for complex software systems. You will architect test automation strategies, develop and maintain scalable test suites, integrate automation into CI/CD pipelines, and ensure high-quality releases across web and API platforms. Collaborating with cross-functional teams, you’ll drive best practices, mentor junior engineers, analyze test data, and troubleshoo…",True,145000.0,2026-08-02,USD,United States
automation,us,5837417509,Automated Machine Operator,Faith Technologies,"Olathe, Johnson County",Manufacturing Jobs,,,52000.0,66000.0,0,2026-08-11 19:41:38+00:00,"Faith Technologies is seeking an Automated Machine Operator to support construction-related electrical and industrial projects. In this role, you will set up, operate, and monitor automated machinery used for fabrication, assembly, and material handling. You’ll read blueprints and work orders, adjust machine parameters, perform quality checks, and document production data. You will also complete routine preventive maintenance, troubleshoot basic mechanical and electrical issues, and follow stri…",False,59000.0,2026-08-11,USD,United States
automation,us,5837402287,Automated Machine Operator,Faith Technologies,"Olathe, Johnson County",Engineering Jobs,,,60000.0,85000.0,0,2026-08-11 19:26:53+00:00,"Faith Technologies is seeking an Automated Machine Operator to support construction-related electrical and industrial projects. In this role, you will set up, operate, and monitor automated machinery used for fabrication, assembly, and material handling in support of large electrical and construction jobs. You will perform quality checks, troubleshoot basic mechanical and electrical issues, and follow strict safety and lockout/tagout procedures. Working in a team-driven, safety-first environmen…",False,72500.0,2026-08-11,USD,United States
automation,us,5825996318,Automation Application Engineer,Powell Industries,"Trammells, Harris County",Engineering Jobs,,,110000.0,150000.0,0,2026-08-02 17:24:15+00:00,"Powell Industries, Inc., a leader in electrical energy management and control systems, seeks a Senior Applications Engineer for our Automation Estimating department. This role is pivotal in designing and estimating custom-engineered equipment and solutions that meet our clients' unique needs. Based in Houston, Texas, this position involves interfacing with clients, engineers, and sales teams to deliver precise estimates and functional specifications for complex projects. Analyze customer requir…",True,130000.0,2026-08-02,USD,United States
automation,us,5845413910,Pharmacist - Indianapolis Automated Fulfillment Pharmacy,Walgreens,"Park Fletcher, Marion County",Healthcare & Nursing Jobs,,,99904.36,99904.36,1,2026-08-17 16:05:21+00:00,"Job Summary: Responsible for providing prescription verification and pharmacy expertise in a Fulfillment Center to ensure patients receive the highest levels of quality and service. Performs pharmacist responsibilities independently and in partnership with pharmacist peers and the pharmacy staff to ensure consistent communication and execution. Job Responsibilities: Performs fulfillment center pharmacist tasks including, but not limited to prescription verification and data review; takes necess…",True,99904.36,2026-08-17,USD,United States
